3.8704,CMD,START,valid
3.8721,MOTION,translate,joint,cosine,t_total=3.000000,q_target_n=13,0.174533,1.570796,1.570796,0.000000,1.570796,0.000000,1.570796,1.221730,1.221730,0.000000,0.000000,0.000000,0.000000
3.8771,MOTION,standby
6.6305,CMD,READY,valid
6.7761,MOTION,standby
6.7812,MOTION,idle
7.7781,MOTION,idle
7.7831,MOTION,idle
8.7749,MOTION,idle
8.7799,MOTION,idle
9.7767,MOTION,idle
9.7817,MOTION,idle
10.7733,MOTION,idle
10.7783,MOTION,idle
11.7750,MOTION,idle
11.7801,MOTION,idle
12.7768,MOTION,idle
12.7818,MOTION,idle
13.7736,MOTION,idle
13.7786,MOTION,idle
14.7754,MOTION,idle
14.7804,MOTION,idle
15.7774,MOTION,idle
15.7824,MOTION,idle
16.7743,MOTION,idle
16.7793,MOTION,idle
17.7762,MOTION,idle
17.7812,MOTION,idle
17.8062,CMD,POSE,valid,ready
18.7779,MOTION,idle
19.7757,MOTION,translate,joint,trapezoidal,t_total=3.000000,q_target_n=13,0.000000,2.094395,1.047198,-0.174533,1.047198,-0.174533,1.047198,0.698132,0.698132,0.000000,0.000000,0.000000,0.349066
19.7807,MOTION,idle
22.7750,MOTION,idle
22.7800,MOTION,idle
23.7767,MOTION,idle
23.7817,MOTION,idle
24.0770,CMD,POSE,valid,home
24.7734,MOTION,idle
25.7762,MOTION,translate,joint,trapezoidal,t_total=3.000000,q_target_n=13,0.174533,1.570796,1.570796,0.000000,1.570796,0.000000,1.570796,1.221730,1.221730,0.000000,0.000000,0.000000,0.000000
25.7812,MOTION,idle
28.7753,MOTION,idle
28.7804,MOTION,idle
29.8000,MOTION,idle
29.8050,MOTION,idle
30.7766,MOTION,idle
30.7816,MOTION,idle
31.7781,MOTION,idle
31.7831,MOTION,idle
32.1689,CMD,PLAY,valid,DrumSolo_0
32.7752,MOTION,idle
33.7786,MOTION,drum,start,events=0
37.7751,MOTION,drum,playing,events=13,t_first=0.000000,t_last=2.383178,bar_first=1,bar_last=1
38.3371,MOTION,drum,playing,events=16,t_first=0.560748,t_last=3.084112,bar_first=1,bar_last=2
38.4789,MOTION,drum,playing,events=16,t_first=0.700935,t_last=3.224299,bar_first=1,bar_last=2
38.6155,MOTION,drum,playing,events=16,t_first=0.841121,t_last=3.364486,bar_first=1,bar_last=2
38.7569,MOTION,drum,playing,events=16,t_first=0.981308,t_last=3.504673,bar_first=1,bar_last=2
38.8985,MOTION,drum,playing,events=16,t_first=1.121495,t_last=3.644860,bar_first=1,bar_last=2
39.1753,MOTION,drum,playing,events=16,t_first=1.401869,t_last=3.925234,bar_first=1,bar_last=2
39.3169,MOTION,drum,playing,events=16,t_first=1.542056,t_last=4.065421,bar_first=1,bar_last=2
39.4584,MOTION,drum,playing,events=16,t_first=1.682243,t_last=4.205607,bar_first=1,bar_last=2
39.5950,MOTION,drum,playing,events=16,t_first=1.822430,t_last=4.345794,bar_first=1,bar_last=2
39.7368,MOTION,drum,playing,events=16,t_first=1.962617,t_last=4.485981,bar_first=1,bar_last=2
40.0185,MOTION,drum,playing,events=16,t_first=2.242991,t_last=4.626168,bar_first=1,bar_last=2
40.1551,MOTION,drum,playing,events=16,t_first=2.383178,t_last=4.766355,bar_first=1,bar_last=2
40.2966,MOTION,drum,playing,events=16,t_first=2.523364,t_last=4.906542,bar_first=1,bar_last=2
40.4382,MOTION,drum,playing,events=16,t_first=2.663551,t_last=5.046729,bar_first=1,bar_last=3
40.5755,MOTION,drum,playing,events=16,t_first=2.803738,t_last=5.327103,bar_first=2,bar_last=3
40.8572,MOTION,drum,playing,events=16,t_first=3.084112,t_last=5.607477,bar_first=2,bar_last=3
40.9989,MOTION,drum,playing,events=16,t_first=3.224299,t_last=5.887850,bar_first=2,bar_last=3
41.1354,MOTION,drum,playing,events=16,t_first=3.364486,t_last=6.028037,bar_first=2,bar_last=3
41.2769,MOTION,drum,playing,events=16,t_first=3.504673,t_last=6.168224,bar_first=2,bar_last=3
41.4184,MOTION,drum,playing,events=16,t_first=3.644860,t_last=6.448598,bar_first=2,bar_last=3
41.7003,MOTION,drum,playing,events=16,t_first=3.925234,t_last=6.728972,bar_first=2,bar_last=3
41.8418,MOTION,drum,playing,events=16,t_first=4.065421,t_last=7.009346,bar_first=2,bar_last=3
41.9832,MOTION,drum,playing,events=16,t_first=4.205607,t_last=7.289720,bar_first=2,bar_last=4
42.1195,MOTION,drum,playing,events=16,t_first=4.345794,t_last=7.429907,bar_first=2,bar_last=4
42.2608,MOTION,drum,playing,events=16,t_first=4.485981,t_last=7.570093,bar_first=2,bar_last=4
42.4024,MOTION,drum,playing,events=16,t_first=4.626168,t_last=7.710280,bar_first=2,bar_last=4
42.5438,MOTION,drum,playing,events=16,t_first=4.766355,t_last=7.850467,bar_first=2,bar_last=4
42.6802,MOTION,drum,playing,events=16,t_first=4.906542,t_last=7.990654,bar_first=2,bar_last=4
42.8218,MOTION,drum,playing,events=16,t_first=5.046729,t_last=8.130841,bar_first=3,bar_last=4
43.1035,MOTION,drum,playing,events=16,t_first=5.327103,t_last=8.271028,bar_first=3,bar_last=4
43.3802,MOTION,drum,playing,events=16,t_first=5.607477,t_last=8.411215,bar_first=3,bar_last=4
43.6617,MOTION,drum,playing,events=16,t_first=5.887850,t_last=8.551402,bar_first=3,bar_last=4
43.8032,MOTION,drum,playing,events=16,t_first=6.028037,t_last=8.691589,bar_first=3,bar_last=4
43.9395,MOTION,drum,playing,events=16,t_first=6.168224,t_last=8.831776,bar_first=3,bar_last=4
44.2213,MOTION,drum,playing,events=16,t_first=6.448598,t_last=8.971963,bar_first=3,bar_last=4
44.5033,MOTION,drum,playing,events=16,t_first=6.728972,t_last=9.252336,bar_first=3,bar_last=4
44.7802,MOTION,drum,playing,events=16,t_first=7.009346,t_last=9.392523,bar_first=3,bar_last=4
45.0619,MOTION,drum,playing,events=16,t_first=7.289720,t_last=9.532710,bar_first=4,bar_last=5
45.2036,MOTION,drum,playing,events=16,t_first=7.429907,t_last=9.672897,bar_first=4,bar_last=5
45.3450,MOTION,drum,playing,events=16,t_first=7.570093,t_last=9.813084,bar_first=4,bar_last=5
45.4869,MOTION,drum,playing,events=16,t_first=7.710280,t_last=9.953271,bar_first=4,bar_last=5
45.6284,MOTION,drum,playing,events=16,t_first=7.850467,t_last=10.093458,bar_first=4,bar_last=5
45.7651,MOTION,drum,playing,events=16,t_first=7.990654,t_last=10.233645,bar_first=4,bar_last=5
45.9067,MOTION,drum,playing,events=16,t_first=8.130841,t_last=10.373832,bar_first=4,bar_last=5
46.0482,MOTION,drum,playing,events=16,t_first=8.271028,t_last=10.514019,bar_first=4,bar_last=5
46.1849,MOTION,drum,playing,events=16,t_first=8.411215,t_last=10.654206,bar_first=4,bar_last=5
46.3263,MOTION,drum,playing,events=16,t_first=8.551402,t_last=10.794393,bar_first=4,bar_last=5
46.4678,MOTION,drum,playing,events=16,t_first=8.691589,t_last=10.934579,bar_first=4,bar_last=5
46.6043,MOTION,drum,playing,events=16,t_first=8.831776,t_last=11.074766,bar_first=4,bar_last=5
46.7458,MOTION,drum,playing,events=16,t_first=8.971963,t_last=11.214953,bar_first=4,bar_last=5
47.0271,MOTION,drum,playing,events=17,t_first=9.252336,t_last=11.495327,bar_first=4,bar_last=5
47.1683,MOTION,drum,playing,events=17,t_first=9.392523,t_last=11.635514,bar_first=4,bar_last=5
47.3045,MOTION,drum,playing,events=17,t_first=9.532710,t_last=11.775701,bar_first=5,bar_last=6
47.4458,MOTION,drum,playing,events=17,t_first=9.672897,t_last=11.915888,bar_first=5,bar_last=6
47.5874,MOTION,drum,playing,events=17,t_first=9.813084,t_last=12.056075,bar_first=5,bar_last=6
47.7290,MOTION,drum,playing,events=17,t_first=9.953271,t_last=12.196262,bar_first=5,bar_last=6
47.8657,MOTION,drum,playing,events=17,t_first=10.093458,t_last=12.336449,bar_first=5,bar_last=6
48.0072,MOTION,drum,playing,events=17,t_first=10.233645,t_last=12.476636,bar_first=5,bar_last=6
48.1487,MOTION,drum,playing,events=17,t_first=10.373832,t_last=12.616822,bar_first=5,bar_last=6
48.2852,MOTION,drum,playing,events=17,t_first=10.514019,t_last=12.757009,bar_first=5,bar_last=6
48.4266,MOTION,drum,playing,events=17,t_first=10.654206,t_last=12.897196,bar_first=5,bar_last=6
48.5682,MOTION,drum,playing,events=17,t_first=10.794393,t_last=13.037383,bar_first=5,bar_last=6
48.7049,MOTION,drum,playing,events=17,t_first=10.934579,t_last=13.177570,bar_first=5,bar_last=6
48.8464,MOTION,drum,playing,events=17,t_first=11.074766,t_last=13.317757,bar_first=5,bar_last=6
48.9881,MOTION,drum,playing,events=17,t_first=11.214953,t_last=13.457944,bar_first=5,bar_last=6
49.1300,MOTION,drum,playing,events=17,t_first=11.355140,t_last=13.598131,bar_first=5,bar_last=6
49.2724,MOTION,drum,playing,events=17,t_first=11.495327,t_last=13.738318,bar_first=5,bar_last=6
49.4141,MOTION,drum,playing,events=17,t_first=11.635514,t_last=13.878505,bar_first=5,bar_last=6
49.5506,MOTION,drum,playing,events=17,t_first=11.775701,t_last=14.018692,bar_first=6,bar_last=7
49.6921,MOTION,drum,playing,events=18,t_first=11.915888,t_last=14.158879,bar_first=6,bar_last=7
49.8333,MOTION,drum,playing,events=18,t_first=12.056075,t_last=14.299065,bar_first=6,bar_last=7
49.9697,MOTION,drum,playing,events=18,t_first=12.196262,t_last=14.439252,bar_first=6,bar_last=7
50.1134,MOTION,drum,playing,events=19,t_first=12.336449,t_last=14.579439,bar_first=6,bar_last=7
50.2496,MOTION,drum,playing,events=19,t_first=12.476636,t_last=14.719626,bar_first=6,bar_last=7
50.3910,MOTION,drum,playing,events=19,t_first=12.616822,t_last=14.859813,bar_first=6,bar_last=7
50.5324,MOTION,drum,playing,events=19,t_first=12.757009,t_last=15.000000,bar_first=6,bar_last=7
50.6738,MOTION,drum,playing,events=19,t_first=12.897196,t_last=15.140187,bar_first=6,bar_last=7
50.8103,MOTION,drum,playing,events=20,t_first=13.037383,t_last=15.280374,bar_first=6,bar_last=7
50.9520,MOTION,drum,playing,events=20,t_first=13.177570,t_last=15.420561,bar_first=6,bar_last=7
51.0935,MOTION,drum,playing,events=20,t_first=13.317757,t_last=15.560748,bar_first=6,bar_last=7
51.2302,MOTION,drum,playing,events=22,t_first=13.457944,t_last=15.841121,bar_first=6,bar_last=7
51.3718,MOTION,drum,playing,events=22,t_first=13.598131,t_last=15.981308,bar_first=6,bar_last=7
51.5134,MOTION,drum,playing,events=22,t_first=13.738318,t_last=16.121495,bar_first=6,bar_last=7
51.6501,MOTION,drum,playing,events=22,t_first=13.878505,t_last=16.261682,bar_first=6,bar_last=8
51.7916,MOTION,drum,playing,events=22,t_first=14.018692,t_last=16.401869,bar_first=7,bar_last=8
51.8631,MOTION,drum,playing,events=22,t_first=14.088785,t_last=16.542056,bar_first=7,bar_last=8
51.9297,MOTION,drum,playing,events=22,t_first=14.158879,t_last=16.682243,bar_first=7,bar_last=8
52.0713,MOTION,drum,playing,events=22,t_first=14.299065,t_last=16.822430,bar_first=7,bar_last=8
52.2128,MOTION,drum,playing,events=22,t_first=14.439252,t_last=16.962617,bar_first=7,bar_last=8
52.2793,MOTION,drum,playing,events=22,t_first=14.509346,t_last=17.102804,bar_first=7,bar_last=8
52.3509,MOTION,drum,playing,events=22,t_first=14.579439,t_last=17.242991,bar_first=7,bar_last=8
52.4925,MOTION,drum,playing,events=22,t_first=14.719626,t_last=17.383178,bar_first=7,bar_last=8
52.6337,MOTION,drum,playing,events=22,t_first=14.859813,t_last=17.523364,bar_first=7,bar_last=8
52.7698,MOTION,drum,playing,events=22,t_first=15.000000,t_last=17.663551,bar_first=7,bar_last=8
52.9159,MOTION,drum,playing,events=22,t_first=15.140187,t_last=17.803738,bar_first=7,bar_last=8
52.9869,MOTION,drum,playing,events=22,t_first=15.210280,t_last=17.943925,bar_first=7,bar_last=8
53.0579,MOTION,drum,playing,events=22,t_first=15.280374,t_last=18.084112,bar_first=7,bar_last=8
53.1943,MOTION,drum,playing,events=22,t_first=15.420561,t_last=18.224299,bar_first=7,bar_last=8
53.3357,MOTION,drum,playing,events=22,t_first=15.560748,t_last=18.364486,bar_first=7,bar_last=8
53.4068,MOTION,drum,playing,events=22,t_first=15.630841,t_last=18.504673,bar_first=7,bar_last=9
53.4784,MOTION,drum,playing,events=22,t_first=15.700935,t_last=18.644860,bar_first=7,bar_last=9
53.6153,MOTION,drum,playing,events=22,t_first=15.841121,t_last=18.785047,bar_first=7,bar_last=9
53.7569,MOTION,drum,playing,events=22,t_first=15.981308,t_last=18.925234,bar_first=7,bar_last=9
53.8985,MOTION,drum,playing,events=22,t_first=16.121495,t_last=19.065421,bar_first=7,bar_last=9
54.0351,MOTION,drum,playing,events=22,t_first=16.261682,t_last=19.205607,bar_first=8,bar_last=9
54.1767,MOTION,drum,playing,events=22,t_first=16.401869,t_last=19.345794,bar_first=8,bar_last=9
54.3184,MOTION,drum,playing,events=22,t_first=16.542056,t_last=19.485981,bar_first=8,bar_last=9
54.4551,MOTION,drum,playing,events=22,t_first=16.682243,t_last=19.626168,bar_first=8,bar_last=9
54.5967,MOTION,drum,playing,events=22,t_first=16.822430,t_last=19.766355,bar_first=8,bar_last=9
54.7384,MOTION,drum,playing,events=22,t_first=16.962617,t_last=19.906542,bar_first=8,bar_last=9
54.8749,MOTION,drum,playing,events=22,t_first=17.102804,t_last=20.046729,bar_first=8,bar_last=9
55.0166,MOTION,drum,playing,events=22,t_first=17.242991,t_last=20.186916,bar_first=8,bar_last=9
55.1583,MOTION,drum,playing,events=22,t_first=17.383178,t_last=20.747664,bar_first=8,bar_last=10
55.2953,MOTION,drum,playing,events=22,t_first=17.523364,t_last=21.308411,bar_first=8,bar_last=10
55.4370,MOTION,drum,playing,events=22,t_first=17.663551,t_last=21.869159,bar_first=8,bar_last=10
55.5787,MOTION,drum,playing,events=22,t_first=17.803738,t_last=22.429907,bar_first=8,bar_last=10
55.7150,MOTION,drum,playing,events=22,t_first=17.943925,t_last=22.990654,bar_first=8,bar_last=11
55.8563,MOTION,drum,playing,events=21,t_first=18.084112,t_last=22.990654,bar_first=8,bar_last=11
55.9972,MOTION,drum,playing,events=20,t_first=18.224299,t_last=22.990654,bar_first=8,bar_last=11
56.1384,MOTION,drum,playing,events=19,t_first=18.364486,t_last=22.990654,bar_first=8,bar_last=11
56.2747,MOTION,drum,playing,events=18,t_first=18.504673,t_last=22.990654,bar_first=9,bar_last=11
56.4160,MOTION,drum,playing,events=17,t_first=18.644860,t_last=22.990654,bar_first=9,bar_last=11
56.5576,MOTION,drum,playing,events=16,t_first=18.785047,t_last=22.990654,bar_first=9,bar_last=11
56.7039,MOTION,drum,playing,events=15,t_first=18.925234,t_last=22.990654,bar_first=9,bar_last=11
56.8403,MOTION,drum,playing,events=14,t_first=19.065421,t_last=22.990654,bar_first=9,bar_last=11
56.9815,MOTION,drum,playing,events=13,t_first=19.205607,t_last=22.990654,bar_first=9,bar_last=11
57.1230,MOTION,drum,playing,events=12,t_first=19.345794,t_last=22.990654,bar_first=9,bar_last=11
57.2597,MOTION,drum,playing,events=11,t_first=19.485981,t_last=22.990654,bar_first=9,bar_last=11
57.4012,MOTION,drum,playing,events=10,t_first=19.626168,t_last=22.990654,bar_first=9,bar_last=11
57.5427,MOTION,drum,playing,events=9,t_first=19.766355,t_last=22.990654,bar_first=9,bar_last=11
57.6789,MOTION,drum,playing,events=8,t_first=19.906542,t_last=22.990654,bar_first=9,bar_last=11
57.8202,MOTION,drum,playing,events=7,t_first=20.046729,t_last=22.990654,bar_first=9,bar_last=11
57.9620,MOTION,drum,playing,events=6,t_first=20.186916,t_last=22.990654,bar_first=9,bar_last=11
58.5244,MOTION,drum,playing,events=5,t_first=20.747664,t_last=22.990654,bar_first=10,bar_last=11
59.0820,MOTION,drum,playing,events=4,t_first=21.308411,t_last=22.990654,bar_first=10,bar_last=11
59.6439,MOTION,drum,playing,events=3,t_first=21.869159,t_last=22.990654,bar_first=10,bar_last=11
60.2005,MOTION,drum,playing,events=2,t_first=22.429907,t_last=22.990654,bar_first=10,bar_last=11
60.7681,MOTION,drum,end,events=0
60.7731,MOTION,idle
63.9725,CMD,QUIT,valid
64.7640,MOTION,idle
65.7669,MOTION,translate,joint,cosine,t_total=3.000000,q_target_n=13,0.000000,2.356194,0.785398,0.000000,0.349066,0.000000,0.349066,1.570796,1.570796,0.000000,0.000000,0.000000,0.523599
